method,seed,runtime_sec,n_models,mean_subset_size,threshold,generations,n_rf_trainings,n_compensated,hamming_loss,subset_accuracy,weighted_f1,macro_f1,micro_f1,dataset
ACkELD,1,9.994867699999304,,,,,,,0.19539551357733176,0.209366391184573,0.5794607754385137,0.372471611396104,0.6491166077738516,yeast
ACkELO,1,94.28924600000028,46.0,,,,,,0.1871310507674144,0.2396694214876033,0.6022962727337178,0.3935436119267855,0.6678309465595529,yeast
GALS,2,290.8397932000007,65.0,5.446153846153846,0.75,12.0,65.0,0.0,0.19451003541912631,0.23415977961432508,0.5981553456175959,0.396727577530052,0.6624551818337032,yeast
BR,2,26.93206199999986,,,,,,,0.1966745375836285,0.1487603305785124,0.5503597776891672,0.3460918741091693,0.6290591946557803,yeast
CC,2,23.19287170000098,,,,,,,0.19756001574183393,0.19972451790633608,0.5592472948502817,0.36271492879850753,0.6310180080852628,yeast
LP,2,9.966545500001303,,,,,,,0.20789059425423062,0.26584022038567495,0.5931135645728159,0.4021166238151926,0.6442161980131336,yeast
RAkELD,2,8.427274699999543,,,,,,,0.19913419913419914,0.18181818181818182,0.5819920860849319,0.37671172674272835,0.6511547742157877,yeast
RAkELO,2,137.86812689999897,65.0,,,,,,0.19273907910271545,0.20110192837465565,0.5782948486804793,0.37088254091308054,0.6532129580456718,yeast
ACkELD,2,13.803082300000824,,,,,,,0.1982487209759937,0.20110192837465565,0.5933270499946948,0.3911444229929208,0.6588792957508042,yeast
ACkELO,2,142.91345560000082,65.0,,,,,,0.19578905942542307,0.20385674931129477,0.6035331650068367,0.4004214982716897,0.6647574123989218,yeast
GALS,3,172.28663030000098,34.0,6.794117647058823,0.75,5.0,34.0,0.0,0.2001180637544274,0.24793388429752067,0.5967139952391504,0.4059543706529428,0.6611129623458847,yeast
BR,3,22.35694169999988,,,,,,,0.19637937819756002,0.1652892561983471,0.5575047310510334,0.36343713599958466,0.6305072195483155,yeast
CC,3,16.815873100000317,,,,,,,0.19726485635576543,0.20385674931129477,0.5642980008348025,0.37735072828424154,0.6336561300931848,yeast
LP,3,8.939955200003169,,,,,,,0.2047422274695002,0.2699724517906336,0.5994694252691083,0.4189357455169359,0.6493681550126369,yeast
RAkELD,3,7.990727100001095,,,,,,,0.19539551357733176,0.20385674931129477,0.584176213477121,0.38611827190171594,0.6560443366816765,yeast
RAkELO,3,41.95118789999833,34.0,,,,,,0.19382133018496656,0.20523415977961432,0.5871068620750401,0.3885820212762373,0.6582234559333796,yeast
ACkELD,3,6.41596319999735,,,,,,,0.19647776465958283,0.1790633608815427,0.5759498560559059,0.3780236111320079,0.6449777777777778,yeast
ACkELO,3,35.28141350000078,34.0,,,,,,0.19923258559622195,0.15702479338842976,0.5386051411913098,0.36321580236014156,0.6352008647090615,yeast
GALS,4,118.4768976000014,33.0,6.393939393939394,0.75,5.0,33.0,0.0,0.2002164502164502,0.24242424242424243,0.5884971066951934,0.3841100864001256,0.6565400843881857,yeast
BR,4,23.086809500000527,,,,,,,0.19549390003935457,0.16666666666666666,0.5567225262247953,0.35011250468098226,0.6340025787437834,yeast
CC,4,21.34274070000174,,,,,,,0.1944116489571035,0.22589531680440772,0.5673832614543376,0.36231857809669377,0.6418992388546575,yeast
LP,4,5.745830899999419,,,,,,,0.20789059425423062,0.2713498622589532,0.5914919930844931,0.4004901534856745,0.6427726120033812,yeast
RAkELD,4,5.351641099998233,,,,,,,0.19549390003935457,0.21349862258953167,0.5855187085252287,0.37989890816823085,0.6568813676394405,yeast
RAkELO,4,44.21420030000081,33.0,,,,,,0.19500196772924044,0.20523415977961432,0.5738998431821554,0.3623598646290972,0.6509334272631209,yeast
ACkELD,4,10.13372199999867,,,,,,,0.19972451790633608,0.2024793388429752,0.5742662438432797,0.3637325339932384,0.6485457063711911,yeast
ACkELO,4,56.4218217000016,33.0,,,,,,0.23563557654466746,0.0,0.43716139721489866,0.31723899968233865,0.5449363480904427,yeast
GALS,5,368.2343925000023,75.0,6.213333333333333,0.75,13.0,75.0,0.0,0.20218417945690673,0.21763085399449036,0.5831929919609563,0.3842002643186647,0.6547959012262725,yeast
BR,5,26.142388599997503,,,,,,,0.20041322314049587,0.1446280991735537,0.5507315980766563,0.355867903426597,0.6268547352995054,yeast
CC,5,20.995157800000015,,,,,,,0.19834710743801653,0.2066115702479339,0.567944396043418,0.3753220457635864,0.6367567567567568,yeast
LP,5,10.878600000000006,,,,,,,0.20365997638724911,0.26721763085399447,0.6049342715317138,0.4232619505906018,0.6526845637583892,yeast
RAkELD,5,10.487303599998995,,,,,,,0.20572609208972845,0.1652892561983471,0.560746653487517,0.36351256549940786,0.6330935251798561,yeast
RAkELO,5,151.6670234000012,75.0,,,,,,0.19529712711530894,0.1928374655647383,0.5774498897041408,0.37975424549685716,0.6492313129528186,yeast
ACkELD,5,10.49090520000027,,,,,,,0.2020857929948839,0.174931129476584,0.5664349090449794,0.3717303997912501,0.6362026213248317,yeast
ACkELO,5,163.8951569000019,75.0,,,,,,0.20188902007083825,0.20798898071625344,0.5990474354407171,0.40469321891571497,0.6608264462809917,yeast
GALS,6,435.18681429999924,81.0,6.925925925925926,0.75,14.0,82.0,0.0,0.19687131050767415,0.24517906336088155,0.5915585757108661,0.3852296288259328,0.6634146341463415,yeast
BR,6,25.44132669999817,,,,,,,0.19490358126721763,0.1584022038567493,0.5472146976064186,0.34225632849410825,0.6296504019442887,yeast
CC,6,19.20905589999893,,,,,,,0.19795356158992522,0.20110192837465565,0.549980496299473,0.3502597802727801,0.6294659300184162,yeast
LP,6,10.549608299999818,,,,,,,0.21192443919716647,0.2768595041322314,0.5867468436765734,0.39611286494905384,0.6377396569122099,yeast
RAkELD,6,8.58549739999944,,,,,,,0.19815033451397088,0.19146005509641872,0.570226582575214,0.3617274085200094,0.6451726568005638,yeast
RAkELO,6,133.07048510000095,81.0,,,,,,0.19106650924832744,0.209366391184573,0.5712886201702645,0.36304644995775665,0.6503420957868203,yeast
ACkELD,6,14.652557000001252,,,,,,,0.19687131050767415,0.1859504132231405,0.5623235080454376,0.36129976888981774,0.6370397242880464,yeast
ACkELO,6,174.49820129999716,81.0,,,,,,0.19273907910271545,0.22038567493112948,0.5885773324848914,0.383757406883983,0.6596003475238923,yeast
