method,seed,runtime_sec,n_models,mean_subset_size,threshold,generations,n_rf_trainings,n_compensated,hamming_loss,subset_accuracy,weighted_f1,macro_f1,micro_f1,dataset
CC,3,5.785923399998865,,,,,,,0.08928571428571429,0.047619047619047616,0.07649203348636241,0.026358695652173914,0.08163265306122448,Plant
LP,3,0.8212921000013012,,,,,,,0.1082766439909297,0.3741496598639456,0.2877551724583531,0.12346994793273242,0.3818770226537217,Plant
RAkELD,3,2.7889863999989757,,,,,,,0.09155328798185941,0.05102040816326531,0.07374950442711775,0.021775265957446808,0.08498583569405099,Plant
RAkELO,3,20.465109599999778,32.0,,,,,,0.08985260770975056,0.05442176870748299,0.08175567084582035,0.02590940288263555,0.09169054441260745,Plant
ACkELD,3,5.006989600000452,,,,,,,0.09013605442176871,0.07482993197278912,0.10874964202382124,0.03489543965734442,0.12637362637362637,Plant
ACkELO,3,27.965927100000044,32.0,,,,,,0.08843537414965986,0.08843537414965986,0.12308258569128135,0.04049382716049383,0.14285714285714285,Plant
GALS,4,69.55037489999995,43.0,5.8604651162790695,0.75,8.0,43.0,0.0,0.08361678004535147,0.12244897959183673,0.16368599553312926,0.05389610389610389,0.19618528610354224,Plant
BR,4,7.860638099999051,,,,,,,0.0844671201814059,0.05782312925170068,0.09567680726916396,0.0406993006993007,0.10240963855421686,Plant
CC,4,7.824216199998773,,,,,,,0.08645124716553287,0.03741496598639456,0.061707473850289254,0.016819571865443427,0.0672782874617737,Plant
LP,4,1.2946493999988888,,,,,,,0.10714285714285714,0.36054421768707484,0.28345508070784514,0.13029372778872234,0.3782894736842105,Plant
RAkELD,4,3.545112699999663,,,,,,,0.08503401360544217,0.08503401360544217,0.12161233920319721,0.03648386437908497,0.14285714285714285,Plant
RAkELO,4,36.49025570000049,43.0,,,,,,0.08531746031746032,0.061224489795918366,0.09327431717586095,0.025423728813559324,0.10682492581602374,Plant
ACkELD,4,5.232069699999556,,,,,,,0.08531746031746032,0.11564625850340136,0.14153457732428243,0.040314112222070035,0.1842818428184282,Plant
ACkELO,4,31.510657300001185,43.0,,,,,,0.08333333333333333,0.09863945578231292,0.14327123653067783,0.046928161757558075,0.16477272727272727,Plant
GALS,5,35.85216650000075,30.0,5.766666666666667,0.75,5.0,30.0,0.0,0.0935374149659864,0.11904761904761904,0.11180575855013154,0.042518939393939394,0.18316831683168316,Plant
BR,5,5.088214999999764,,,,,,,0.08503401360544217,0.05102040816326531,0.07813060165023748,0.029422356669547678,0.09090909090909091,Plant
CC,5,5.711917300001005,,,,,,,0.08786848072562359,0.03741496598639456,0.060312660406011714,0.022918389853873723,0.0718562874251497,Plant
LP,5,0.7211802000001626,,,,,,,0.11989795918367346,0.2925170068027211,0.21448700955237687,0.10132997521291039,0.30082644628099175,Plant
RAkELD,5,2.2879462000000785,,,,,,,0.08843537414965986,0.08163265306122448,0.09823122605989804,0.03762833951513197,0.13333333333333333,Plant
RAkELO,5,19.59673610000027,30.0,,,,,,0.08758503401360544,0.08163265306122448,0.09446723583545848,0.034482758620689655,0.13445378151260504,Plant
ACkELD,5,5.149549200001275,,,,,,,0.08786848072562359,0.08843537414965986,0.10804308231960964,0.04651212984546318,0.143646408839779,Plant
ACkELO,5,24.55286100000012,30.0,,,,,,0.08673469387755102,0.08503401360544217,0.10757714953856434,0.04182900432900433,0.1404494382022472,Plant
GALS,6,81.81061899999986,52.0,6.0576923076923075,0.75,9.0,52.0,0.0,0.0873015873015873,0.11224489795918367,0.14018987341772154,0.05416666666666667,0.17647058823529413,Plant
BR,6,6.7041145999992295,,,,,,,0.08928571428571429,0.034013605442176874,0.05324606827771385,0.018623737373737372,0.05970149253731343,Plant
CC,6,6.469367499999862,,,,,,,0.08956916099773243,0.04081632653061224,0.05931283905967451,0.019047619047619046,0.07058823529411765,Plant
LP,6,0.907049299999926,,,,,,,0.11337868480725624,0.3469387755102041,0.24999901137994696,0.12215607799493876,0.3442622950819672,Plant
RAkELD,6,2.7391711000000214,,,,,,,0.0873015873015873,0.07142857142857142,0.10018406096615862,0.035076530612244895,0.12,Plant
RAkELO,6,42.50036750000072,52.0,,,,,,0.08786848072562359,0.061224489795918366,0.08954992967651196,0.03314814814814815,0.10404624277456648,Plant
ACkELD,6,4.379682099999627,,,,,,,0.08900226757369614,0.09523809523809523,0.12480604328297264,0.051881720430107525,0.15135135135135136,Plant
ACkELO,6,41.06175639999856,52.0,,,,,,0.08701814058956917,0.09523809523809523,0.12882560402293008,0.05164040043611854,0.15426997245179064,Plant
GALS,7,57.350813400000334,45.0,5.888888888888889,0.75,8.0,45.0,0.0,0.09665532879818595,0.19727891156462585,0.1582911392405063,0.051666666666666666,0.2634989200863931,Plant
BR,7,5.656524099998933,,,,,,,0.08758503401360544,0.034013605442176874,0.055224621494167285,0.016339869281045753,0.060790273556231005,Plant
CC,7,6.201206899999306,,,,,,,0.08786848072562359,0.034013605442176874,0.05468846012043751,0.016181229773462782,0.06060606060606061,Plant
LP,7,1.3639831000000413,,,,,,,0.1145124716553288,0.32653061224489793,0.23196598196890628,0.0922766030085966,0.3377049180327869,Plant
RAkELD,7,3.756598199999644,,,,,,,0.0858843537414966,0.1292517006802721,0.16418194896133678,0.06107333657115105,0.2047244094488189,Plant
RAkELO,7,40.82543439999972,45.0,,,,,,0.08560090702947845,0.06802721088435375,0.09796367638965327,0.028985507246376812,0.11695906432748537,Plant
ACkELD,7,5.232682900001237,,,,,,,0.0858843537414966,0.1292517006802721,0.1700503243211626,0.06515984262441381,0.2047244094488189,Plant
ACkELO,7,35.41172169999845,45.0,,,,,,0.08815192743764172,0.09183673469387756,0.11835631966748533,0.039850746268656714,0.14794520547945206,Plant
GALS,8,83.63757609999993,60.0,5.533333333333333,0.75,11.0,60.0,0.0,0.08701814058956917,0.13945578231292516,0.1596353662887923,0.05566757803599909,0.21483375959079284,Plant
BR,8,5.484177600001203,,,,,,,0.08900226757369614,0.05102040816326531,0.07289879931389365,0.022727272727272724,0.0872093023255814,Plant
CC,8,6.353361400000722,,,,,,,0.08701814058956917,0.047619047619047616,0.07497712761116461,0.024657273419649656,0.08358208955223881,Plant
LP,8,0.8487731000004715,,,,,,,0.11507936507936507,0.3231292517006803,0.24612634995310936,0.10112124348331657,0.3366013071895425,Plant
RAkELD,8,2.313926299999366,,,,,,,0.08531746031746032,0.07482993197278912,0.12585140865269623,0.047075539171214764,0.13753581661891118,Plant
RAkELO,8,41.5624200000002,60.0,,,,,,0.08645124716553287,0.0782312925170068,0.11128364077718596,0.03833067517278043,0.13105413105413105,Plant
ACkELD,8,4.610599600000569,,,,,,,0.08900226757369614,0.09523809523809523,0.11798277855874678,0.0404192298929141,0.15135135135135136,Plant
ACkELO,8,53.780571400000554,60.0,,,,,,0.08701814058956917,0.10204081632653061,0.12800262454590555,0.043610404297427206,0.16348773841961853,Plant
GALS,9,48.96583869999995,34.0,5.911764705882353,0.75,5.0,34.0,0.0,0.09693877551020408,0.2585034013605442,0.19840473394439445,0.08225428102275394,0.316,Plant
BR,9,3.371483300001273,,,,,,,0.08956916099773243,0.047619047619047616,0.07403317640086718,0.03536314415755301,0.08139534883720931,Plant
CC,9,3.5204727000000275,,,,,,,0.08956916099773243,0.06802721088435375,0.09749438475080435,0.051437519452225335,0.11235955056179775,Plant
LP,9,0.5081291999995301,,,,,,,0.12046485260770975,0.30952380952380953,0.21506748736523945,0.11651021080368908,0.31118314424635335,Plant
RAkELD,9,1.49432379999962,,,,,,,0.08985260770975056,0.08163265306122448,0.11297188785377751,0.058173468201371925,0.1362397820163488,Plant
RAkELO,9,13.80144029999974,34.0,,,,,,0.08985260770975056,0.061224489795918366,0.08959317480531838,0.04208021461476494,0.10198300283286119,Plant
ACkELD,9,2.481770599999436,,,,,,,0.09098639455782313,0.1054421768707483,0.1185341325780032,0.04168636721828211,0.1618798955613577,Plant
ACkELO,9,15.226488700000118,34.0,,,,,,0.08871882086167801,0.09183673469387756,0.12044990842368813,0.058793307295818054,0.14713896457765668,Plant
